ENSG00000141639	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000141639	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000141639	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000141639	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000141639	Brain - Cerebellum	脳 - 小脳
ENSG00000141639	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000141639	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000141639	Brain - Amygdala	脳 - 扁桃体
ENSG00000141639	Brain - Hypothalamus	脳 - 視床下部
ENSG00000141639	Adrenal Gland	副腎
ENSG00000141622	Brain - Cortex	脳 - 皮質
ENSG00000141622	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000141622	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000141622	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000141622	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000141622	Brain - Cerebellum	脳 - 小脳
ENSG00000141622	Pituitary	下垂体
ENSG00000141622	Spleen	脾臓
ENSG00000204442	Brain - Cortex	脳 - 皮質
ENSG00000204442	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000204442	Brain - Substantia nigra	脳 - 黒質
ENSG00000204442	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000204442	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000204442	Brain - Hippocampus	脳 - 海馬
ENSG00000204442	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000204442	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000204442	Brain - Cerebellum	脳 - 小脳
ENSG00000204442	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000204442	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000204442	Pituitary	下垂体
ENSG00000204442	Brain - Amygdala	脳 - 扁桃体
ENSG00000204442	Brain - Hypothalamus	脳 - 視床下部
ENSG00000204442	Testis	精巣
ENSG00000184497	Low specificity	低特異性
ENSG00000177511	Brain - Cortex	脳 - 皮質
ENSG00000177511	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000177511	Brain - Substantia nigra	脳 - 黒質
ENSG00000177511	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000177511	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000177511	Brain - Hippocampus	脳 - 海馬
