ENSG00000285152	Low specificity	低特異性
ENSG00000157540	Testis	精巣
ENSG00000157540	Pancreas	膵臓
ENSG00000141380	Low specificity	低特異性
ENSG00000083520	Low specificity	低特異性
ENSG00000291488	Low specificity	低特異性
ENSG00000198445	Testis	精巣
ENSG00000198445	Pancreas	膵臓
ENSG00000285048	Spleen	脾臓
ENSG00000285007	Thymus	胸腺
ENSG00000285007	Testis	精巣
ENSG00000285007	Pituitary	下垂体
ENSG00000101745	Placenta	胎盤
ENSG00000101745	Testis	精巣
ENSG00000152242	Thymus	胸腺
ENSG00000152242	Bone marrow	骨髄
ENSG00000152242	Muscle	筋肉
ENSG00000152242	Esophagus	食道
ENSG00000184226	Cerebrum	大脳
ENSG00000184226	Cerebellum	小脳
ENSG00000184226	Brain stem	脳幹
ENSG00000184226	Corpus callosum/Glia	脳梁/グリア
ENSG00000184226	Peripheral nerve	末梢神経
ENSG00000184226	Spine	脊椎
ENSG00000099917	Low specificity	低特異性
ENSG00000285248	Testis	精巣
ENSG00000285248	Pancreas	膵臓
ENSG00000160199	Thymus	胸腺
ENSG00000160199	Testis	精巣
ENSG00000160199	Thyroid/Parathyroid	甲状腺/副甲状腺
ENSG00000160199	Pancreas	膵臓
ENSG00000154839	Thymus	胸腺
ENSG00000154839	Bone marrow	骨髄
ENSG00000154839	Testis	精巣
ENSG00000141425	Low specificity	低特異性
ENSG00000152214	Cerebrum	大脳
ENSG00000152214	Cerebellum	小脳
ENSG00000152214	Brain stem	脳幹
ENSG00000152214	Peripheral nerve	末梢神経
ENSG00000152214	Spine	脊椎
ENSG00000212710	Testis	精巣
ENSG00000212710	Pituitary	下垂体
ENSG00000132950	Thymus	胸腺
ENSG00000132950	Testis	精巣
ENSG00000134489	Bone marrow	骨髄
ENSG00000134489	Muscle	筋肉
ENSG00000134489	Pancreas	膵臓
ENSG00000182968	Low specificity	低特異性
ENSG00000101773	Low specificity	低特異性
ENSG00000285465	Low specificity	低特異性
ENSG00000160200	Liver/Hepato	肝臓
ENSG00000160200	Pancreas	膵臓
ENSG00000041515	Low specificity	低特異性
ENSG00000160202	Liver/Hepato	肝臓
ENSG00000160202	Kidney	腎臓
ENSG00000160202	Pancreas	膵臓
ENSG00000285302	Low specificity	低特異性
ENSG00000185950	Low specificity	低特異性
ENSG00000160201	Low specificity	低特異性
ENSG00000100365	Lymphnode	リンパ節
ENSG00000100365	Spleen	脾臓
ENSG00000100365	Bone marrow	骨髄
ENSG00000100365	Lung	肺
ENSG00000285246	Low specificity	低特異性
ENSG00000088448	Low specificity	低特異性
ENSG00000141639	Pancreas	膵臓
ENSG00000283068	Salivary	唾液腺
ENSG00000204442	Cerebrum	大脳
ENSG00000204442	Cerebellum	小脳
ENSG00000204442	Brain stem	脳幹
ENSG00000204442	Spine	脊椎
ENSG00000204442	Pituitary	下垂体
ENSG00000177511	Cerebrum	大脳
ENSG00000177511	Pituitary	下垂体
ENSG00000283085	Low specificity	低特異性
ENSG00000185917	Testis	精巣
ENSG00000166510	Placenta	胎盤
ENSG00000166510	Lung	肺
ENSG00000173638	Bone marrow	骨髄
ENSG00000173638	Placenta	胎盤
ENSG00000173638	Liver/Hepato	肝臓
ENSG00000173638	Lung	肺
ENSG00000173638	Pancreas	膵臓
ENSG00000175198	Kidney	腎臓
ENSG00000100346	Pancreas	膵臓
ENSG00000175387	Thymus	胸腺
ENSG00000175387	Testis	精巣
ENSG00000041353	Prostate	前立腺
ENSG00000041353	Testis	精巣
ENSG00000041353	Esophagus	食道
ENSG00000128342	Vein	静脈
ENSG00000128342	Lung	肺
ENSG00000091164	Thyroid/Parathyroid	甲状腺/副甲状腺
ENSG00000284752	Low specificity	低特異性
ENSG00000100307	Cerebellum	小脳
ENSG00000126216	Thymus	胸腺
ENSG00000126216	Testis	精巣
ENSG00000100344	Liver/Hepato	肝臓
ENSG00000100344	Kidney	腎臓
ENSG00000134030	Low specificity	低特異性
ENSG00000185974	Low specificity	低特異性
ENSG00000171873	Skin	皮膚
ENSG00000171873	Pancreas	膵臓
ENSG00000141441	Low specificity	低特異性
ENSG00000152193	Thymus	胸腺
ENSG00000152193	Testis	精巣
ENSG00000182871	Liver/Hepato	肝臓
ENSG00000122042	Low specificity	低特異性
ENSG00000101280	Low specificity	低特異性
ENSG00000102539	Pancreas	膵臓
ENSG00000186976	Testis	精巣
ENSG00000184828	Skin	皮膚
ENSG00000184828	Esophagus	食道
ENSG00000184828	Colon	結腸
ENSG00000089012	Lymphnode	リンパ節
ENSG00000089012	Spleen	脾臓
ENSG00000089012	Thymus	胸腺
ENSG00000089012	Bone marrow	骨髄
ENSG00000284915	Low specificity	低特異性
ENSG00000122025	Cerebellum	小脳
ENSG00000122025	Pancreas	膵臓
ENSG00000125820	Cerebrum	大脳
ENSG00000125820	Cerebellum	小脳
ENSG00000125820	Brain stem	脳幹
ENSG00000125820	Corpus callosum/Glia	脳梁/グリア
ENSG00000125820	Spine	脊椎
ENSG00000125820	Pituitary	下垂体
ENSG00000125820	Pancreas	膵臓
ENSG00000125845	Low specificity	低特異性
ENSG00000285348	Lymphnode	リンパ節
ENSG00000285348	Skin	皮膚
ENSG00000285348	Esophagus	食道
ENSG00000101327	Cerebrum	大脳
ENSG00000101327	Spine	脊椎
ENSG00000154734	Low specificity	低特異性
ENSG00000159055	Thymus	胸腺
ENSG00000159055	Testis	精巣
ENSG00000285193	Esophagus	食道
ENSG00000173404	Cerebellum	小脳
ENSG00000173404	Pituitary	下垂体
ENSG00000173404	Pancreas	膵臓
ENSG00000054611	Low specificity	低特異性
ENSG00000125788	Low specificity	低特異性
ENSG00000152767	Low specificity	低特異性
ENSG00000160193	Low specificity	低特異性
ENSG00000081138	Cerebellum	小脳
ENSG00000081138	Brain stem	脳幹
ENSG00000081138	Peripheral nerve	末梢神経
ENSG00000134779	Testis	精巣
ENSG00000132640	Low specificity	低特異性
ENSG00000100426	Thymus	胸腺
ENSG00000284868	Esophagus	食道
ENSG00000284868	Liver/Hepato	肝臓
ENSG00000154727	Thymus	胸腺
ENSG00000154727	Placenta	胎盤
ENSG00000154727	Testis	精巣
ENSG00000125851	Cerebrum	大脳
ENSG00000125851	Cerebellum	小脳
ENSG00000125851	Brain stem	脳幹
ENSG00000125851	Peripheral nerve	末梢神経
ENSG00000125851	Spine	脊椎
ENSG00000125851	Pancreas	膵臓
ENSG00000285326	Low specificity	低特異性
ENSG00000100316	Low specificity	低特異性
ENSG00000159197	Stomach	胃
ENSG00000159197	Intestine	腸
ENSG00000285199	Liver/Hepato	肝臓
ENSG00000136156	Low specificity	低特異性
ENSG00000285203	Low specificity	低特異性
ENSG00000285456	Bone marrow	骨髄
ENSG00000285456	Skin	皮膚
ENSG00000285456	Esophagus	食道
ENSG00000088876	Low specificity	低特異性
ENSG00000166603	Low specificity	低特異性
ENSG00000125815	Testis	精巣
ENSG00000204977	Testis	精巣
ENSG00000170367	Thyroid/Parathyroid	甲状腺/副甲状腺
ENSG00000170367	Salivary	唾液腺
ENSG00000075218	Thymus	胸腺
ENSG00000075218	Bone marrow	骨髄
ENSG00000075218	Testis	精巣
ENSG00000101463	Cerebrum	大脳
ENSG00000101463	Cerebellum	小脳
ENSG00000101463	Brain stem	脳幹
ENSG00000101463	Corpus callosum/Glia	脳梁/グリア
ENSG00000101463	Spine	脊椎
ENSG00000101463	Vein	静脈
ENSG00000101463	Heart	心臓
ENSG00000274391	Placenta	胎盤
ENSG00000274391	Testis	精巣
ENSG00000159082	Cerebrum	大脳
ENSG00000159082	Brain stem	脳幹
ENSG00000159082	Testis	精巣
ENSG00000288485	Testis	精巣
ENSG00000101542	Low specificity	低特異性
ENSG00000125870	Thymus	胸腺
ENSG00000139597	Thymus	胸腺
ENSG00000139597	Liver/Hepato	肝臓
ENSG00000100347	Muscle	筋肉
ENSG00000077984	Spleen	脾臓
ENSG00000077984	Bone marrow	骨髄
ENSG00000077984	Lung	肺
ENSG00000288292	Low specificity	低特異性
ENSG00000075234	Liver/Hepato	肝臓
ENSG00000075234	Kidney	腎臓
ENSG00000101474	Low specificity	低特異性
ENSG00000133111	Cerebellum	小脳
ENSG00000133111	Thymus	胸腺
ENSG00000155304	Placenta	胎盤
ENSG00000155304	Testis	精巣
ENSG00000155304	Pituitary	下垂体
ENSG00000125864	Testis	精巣
ENSG00000288504	Testis	精巣
ENSG00000175354	Thymus	胸腺
ENSG00000183527	Testis	精巣
ENSG00000149435	Prostate	前立腺
ENSG00000149435	Testis	精巣
ENSG00000149435	Lung	肺
ENSG00000149435	Kidney	腎臓
ENSG00000170369	Thyroid/Parathyroid	甲状腺/副甲状腺
ENSG00000170369	Salivary	唾液腺
ENSG00000288145	Pancreas	膵臓
ENSG00000125868	Low specificity	低特異性
ENSG00000100106	Low specificity	低特異性
ENSG00000081913	Corpus callosum/Glia	脳梁/グリア
ENSG00000133107	Artery/Aorta	動脈/大動脈
ENSG00000133107	Vein	静脈
ENSG00000133107	Uterus	子宮
ENSG00000133107	Prostate	前立腺
ENSG00000133107	Pancreas	膵臓
ENSG00000071991	Peripheral nerve	末梢神経
ENSG00000071991	Heart	心臓
ENSG00000198646	Low specificity	低特異性
ENSG00000288325	Testis	精巣
ENSG00000080618	Liver/Hepato	肝臓
ENSG00000185658	Thymus	胸腺
ENSG00000185658	Placenta	胎盤
ENSG00000100422	Pituitary	下垂体
ENSG00000136167	Lymphnode	リンパ節
ENSG00000136167	Spleen	脾臓
ENSG00000136167	Thymus	胸腺
